
[34m[1mwandb[39m[22m: [33mWARNING[39m When using several event log directories, please call `wandb.tensorboard.patch(root_logdir="...")` before `wandb.init`
Collecting experience...
Ep:  222 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.5168
Ep:  225 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.3193
Ep:  228 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3417
Ep:  231 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.9558
Ep:  234 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.7305
Ep:  237 | Ep_r:  470.0 | Steps:  469 | Ep_Loss: 4.4719
Ep:  240 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.9151
Ep:  243 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.7296
Ep:  246 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.1160
Ep:  249 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.6875
Ep:  252 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.2507
Ep:  255 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.5216
Ep:  258 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.9846
Ep:  261 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.7390
Ep:  264 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.2896
Ep:  267 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3640
Ep:  270 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.4564
Ep:  273 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.0869
Ep:  276 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3951
Ep:  279 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.0287
Ep:  282 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.2081
Ep:  285 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 0.1287
Ep:  288 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.0766
Ep:  291 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.5198
Ep:  294 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.7627
Ep:  297 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3197
Ep:  300 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.4055
Ep:  303 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.4083
Ep:  306 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.9651
Ep:  309 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 6.3236
Ep:  312 | Ep_r:  110.0 | Steps:  109 | Ep_Loss: 0.8823
Ep:  315 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.7093
Ep:  318 | Ep_r:  107.0 | Steps:  106 | Ep_Loss: 0.8086
Ep:  321 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.9039
Ep:  324 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 6.1140
Ep:  327 | Ep_r:  73.0 | Steps:  72 | Ep_Loss: 0.5838
Ep:  330 | Ep_r:  85.0 | Steps:  84 | Ep_Loss: 0.6651
Ep:  333 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.2929
Ep:  336 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.8860
Ep:  339 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.2550
Ep:  342 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.4916
Ep:  345 | Ep_r:  315.0 | Steps:  314 | Ep_Loss: 3.8154
Ep:  348 | Ep_r:  201.0 | Steps:  200 | Ep_Loss: 2.9921
Ep:  351 | Ep_r:  272.0 | Steps:  271 | Ep_Loss: 2.6406
Ep:  354 | Ep_r:  345.0 | Steps:  344 | Ep_Loss: 3.4131
Ep:  357 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.2786
Ep:  360 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.6144
Ep:  363 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.5702
Ep:  366 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.0341
Ep:  369 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.4990
Ep:  372 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.5131
Ep:  375 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.7143
Ep:  378 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.6548
Ep:  381 | Ep_r:  58.0 | Steps:  57 | Ep_Loss: 0.3762
