
[34m[1mwandb[39m[22m: [33mWARNING[39m When using several event log directories, please call `wandb.tensorboard.patch(root_logdir="...")` before `wandb.init`
Collecting experience...
Ep:  222 | Ep_r:  148.0 | Steps:  147 | Ep_Loss: 1.3793

Ep:  225 | Ep_r:  158.0 | Steps:  157 | Ep_Loss: 1.3509
Ep:  228 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.9133
Ep:  231 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.5183
Ep:  234 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.6450
Ep:  237 | Ep_r:  111.0 | Steps:  110 | Ep_Loss: 0.8456
Ep:  240 | Ep_r:  72.0 | Steps:  71 | Ep_Loss: 0.7202
Ep:  243 | Ep_r:  70.0 | Steps:  69 | Ep_Loss: 0.5512
Ep:  246 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3327
Ep:  249 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.1366
Ep:  252 | Ep_r:  217.0 | Steps:  216 | Ep_Loss: 2.0905
Ep:  255 | Ep_r:  143.0 | Steps:  142 | Ep_Loss: 1.1976
Ep:  258 | Ep_r:  28.0 | Steps:  27 | Ep_Loss: 0.2285
Ep:  261 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.5244
Ep:  264 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.7739
Ep:  267 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3673
Ep:  270 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.1430
Ep:  273 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.4573
Ep:  276 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.9343
Ep:  279 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.8922
Ep:  282 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3121
Ep:  285 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.0306
Ep:  288 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.7815
Ep:  291 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.6034
Ep:  294 | Ep_r:  217.0 | Steps:  216 | Ep_Loss: 2.3331
Ep:  297 | Ep_r:  113.0 | Steps:  112 | Ep_Loss: 1.2929
Ep:  300 | Ep_r:  111.0 | Steps:  110 | Ep_Loss: 1.0116
Ep:  303 | Ep_r:  156.0 | Steps:  155 | Ep_Loss: 1.2982
Ep:  306 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.1514
Ep:  309 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 3.3584
Ep:  312 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.1030
Ep:  315 | Ep_r:  68.0 | Steps:  67 | Ep_Loss: 0.9762
Ep:  318 | Ep_r:  70.0 | Steps:  69 | Ep_Loss: 0.9789
Ep:  321 | Ep_r:  135.0 | Steps:  134 | Ep_Loss: 1.6014
Ep:  324 | Ep_r:  109.0 | Steps:  108 | Ep_Loss: 1.4122
Ep:  327 | Ep_r:  117.0 | Steps:  116 | Ep_Loss: 1.1243
Ep:  330 | Ep_r:  108.0 | Steps:  107 | Ep_Loss: 1.1070
Ep:  333 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 5.4591
Ep:  336 | Ep_r:  37.0 | Steps:  36 | Ep_Loss: 0.8451
Ep:  339 | Ep_r:  34.0 | Steps:  33 | Ep_Loss: 0.3738
Ep:  342 | Ep_r:  30.0 | Steps:  29 | Ep_Loss: 0.4543
Ep:  345 | Ep_r:  26.0 | Steps:  25 | Ep_Loss: 0.3528
Ep:  348 | Ep_r:  26.0 | Steps:  25 | Ep_Loss: 0.3337
Ep:  351 | Ep_r:  25.0 | Steps:  24 | Ep_Loss: 0.3035
Ep:  354 | Ep_r:  27.0 | Steps:  26 | Ep_Loss: 0.2730
Ep:  357 | Ep_r:  38.0 | Steps:  37 | Ep_Loss: 0.5928
Ep:  360 | Ep_r:  41.0 | Steps:  40 | Ep_Loss: 0.4677
Ep:  363 | Ep_r:  39.0 | Steps:  38 | Ep_Loss: 0.4285
Ep:  366 | Ep_r:  34.0 | Steps:  33 | Ep_Loss: 0.3633
Ep:  369 | Ep_r:  131.0 | Steps:  130 | Ep_Loss: 1.5086
Ep:  372 | Ep_r:  101.0 | Steps:  100 | Ep_Loss: 1.0883
Ep:  375 | Ep_r:  180.0 | Steps:  179 | Ep_Loss: 1.6139
Ep:  378 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3409
Ep:  381 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.3404
Ep:  384 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.4379
Ep:  387 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.6780
Ep:  390 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.4422
Ep:  393 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.6581
Ep:  396 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.5623
Ep:  399 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.2897
Ep:  402 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.0411
Ep:  405 | Ep_r:  500.0 | Steps:  499 | Ep_Loss: 4.5112
Ep:  408 | Ep_r:  374.0 | Steps:  373 | Ep_Loss: 3.0094
Ep:  411 | Ep_r:  241.0 | Steps:  240 | Ep_Loss: 2.0704
Ep:  414 | Ep_r:  205.0 | Steps:  204 | Ep_Loss: 1.8966
Ep:  417 | Ep_r:  166.0 | Steps:  165 | Ep_Loss: 1.7566
Ep:  420 | Ep_r:  173.0 | Steps:  172 | Ep_Loss: 1.7726
Ep:  423 | Ep_r:  180.0 | Steps:  179 | Ep_Loss: 1.5637
Ep:  426 | Ep_r:  171.0 | Steps:  170 | Ep_Loss: 1.5542
Ep:  429 | Ep_r:  171.0 | Steps:  170 | Ep_Loss: 1.7502
Ep:  432 | Ep_r:  152.0 | Steps:  151 | Ep_Loss: 1.6154
